route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
140-158,125-D-Weekday-50-SDoff,9914521-125-D-Weekday-50-SDoff,"SFO AirTrain",1400030,0,,1400609
140-158,125-D-Weekday-50-SDon-1101100,9914522-125-D-Weekday-50-SDon-1101100,"Skyline College",1401030,0,,1400617
120-158,125-D-Weekday-50,9914523-125-D-Weekday-50,"Brunswick/Templeton",1201010,0,,1200225
280-158,125-D-Weekday-50,9914524-125-D-Weekday-50,"Purdue/Fordham",2801024,0,,2800178
280-158,125-D-Weekday-50,9914525-125-D-Weekday-50,"Stanford Mall",2801027,1,,2800175
281-158,125-D-Weekday-50,9914526-125-D-Weekday-50,"Stanford Mall",2811103,1,,2810215
281-158,125-D-Weekday-50,9914527-125-D-Weekday-50,"Onetta Harris Center",2811112,0,,2810216
67-158,125-D-Weekday-50-SDon-0010000,9914528-125-D-Weekday-50-SDon-0010000,"Bridge/Bowsprit",671006,0,,670091
85-158,125-D-Weekday-50-SDon-0010000,9914529-125-D-Weekday-50-SDon-0010000,"La Honda/Grandview",851003,1,,850083
88-158,125-D-Weekday-50-SDon-1110100,9914530-125-D-Weekday-50-SDon-1110100,"Bay/Marsh",881004,0,,880030
281-158,125-D-Weekday-50,9914531-125-D-Weekday-50,"Onetta Harris Center",2811106,0,,2810216
280-158,125-D-Weekday-50,9914532-125-D-Weekday-50,"Stanford Mall",2801011,1,,2800175
281-158,125-D-Weekday-50,9914533-125-D-Weekday-50,"Onetta Harris Center",2811058,0,,2810216
281-158,125-D-Weekday-50,9914534-125-D-Weekday-50,"Stanford Mall",2811059,1,,2810215
281-158,125-D-Weekday-50,9914535-125-D-Weekday-50,"Onetta Harris Center",2811070,0,,2810216
281-158,125-D-Weekday-50,9914536-125-D-Weekday-50,"Stanford Mall",2811071,1,,2810215
286-158,125-D-Weekday-50-SDon-1101100,9914537-125-D-Weekday-50-SDon-1101100,"Middlefield/Oak Grove",2861004,0,,2860096
280-158,125-D-Weekday-50,9914538-125-D-Weekday-50,"Purdue/Fordham",2801008,0,,2800178
130-158,125-D-Weekday-50,9914539-125-D-Weekday-50,"Colma BART",1301079,1,,1300266
130-158,125-D-Weekday-50,9914540-125-D-Weekday-50,"Daly City BART",1301104,0,,1300267
ECR-158,125-D-Weekday-50,9914541-125-D-Weekday-50,"Palo Alto Transit Center",4001121,1,,ECR0903
ECR-158,125-D-Weekday-50,9914542-125-D-Weekday-50,"Daly City BART",4001136,0,,ECR0904
130-158,125-D-Weekday-50,9914543-125-D-Weekday-50,"Daly City BART",1301082,0,,1300267
130-158,125-D-Weekday-50,9914544-125-D-Weekday-50,"Daly City BART",1301008,0,,1300267
130-158,125-D-Weekday-50,9914545-125-D-Weekday-50,"Colma BART",1301009,1,,1300266
130-158,125-D-Weekday-50,9914546-125-D-Weekday-50,"Daly City BART",1301046,0,,1300267
130-158,125-D-Weekday-50,9914547-125-D-Weekday-50,"Colma BART",1301045,1,,1300266
130-158,125-D-Weekday-50,9914548-125-D-Weekday-50,"Daly City BART",1301028,0,,1300267
281-158,125-D-Weekday-50,9914549-125-D-Weekday-50,"Stanford Mall",2811017,1,,2810215
281-158,125-D-Weekday-50,9914550-125-D-Weekday-50,"Onetta Harris Center",2811030,0,,2810216
281-158,125-D-Weekday-50,9914551-125-D-Weekday-50,"Stanford Mall",2811031,1,,2810215
281-158,125-D-Weekday-50,9914552-125-D-Weekday-50,"Onetta Harris Center",2811064,0,,2810216
281-158,125-D-Weekday-50,9914553-125-D-Weekday-50,"Stanford Mall",2811065,1,,2810215
281-158,125-D-Weekday-50,9914554-125-D-Weekday-50,"Onetta Harris Center",2811076,0,,2810216
281-158,125-D-Weekday-50,9914555-125-D-Weekday-50,"Stanford Mall",2811079,1,,2810215
256-158,125-D-Weekday-50-SDon-1110100,9914556-125-D-Weekday-50-SDon-1110100,"Hillsdale High",2561001,1,,2560165
256-158,125-D-Weekday-50,9914557-125-D-Weekday-50,"Foster City",2561016,0,,2560160
256-158,125-D-Weekday-50,9914558-125-D-Weekday-50,"Hillsdale Mall",2561015,1,,2560164
251-158,125-D-Weekday-50,9914559-125-D-Weekday-50,"Foster City",2511010,0,,2510054
251-158,125-D-Weekday-50,9914560-125-D-Weekday-50,"Hillsdale Mall",2511009,1,,2510112
251-158,125-D-Weekday-50,9914561-125-D-Weekday-50,"Foster City",2511014,0,,2510054
251-158,125-D-Weekday-50,9914562-125-D-Weekday-50,"Hillsdale Mall",2511013,1,,2510112
250-158,125-D-Weekday-50-SDon,9914563-125-D-Weekday-50-SDon,"5th/El Camino",2501042,0,,2500348
260-158,125-D-Weekday-50,9914564-125-D-Weekday-50,"San Carlos Caltrain",2601004,0,,2600310
260-158,125-D-Weekday-50,9914565-125-D-Weekday-50,"College of San Mateo",2601007,1,,2600305
260-158,125-D-Weekday-50,9914566-125-D-Weekday-50,"San Carlos Caltrain",2601012,0,,2600310
295-158,125-D-Weekday-50,9914567-125-D-Weekday-50,"Redwood City Transit Center",2951013,1,,2950368
295-158,125-D-Weekday-50,9914568-125-D-Weekday-50,"San Mateo Caltrain",2951018,0,,2950369
46-158,125-D-Weekday-50-SDon-1011100,9914569-125-D-Weekday-50-SDon-1011100,"Carolan",461011,1,,460067
53-158,125-D-Weekday-50-SDon,9914570-125-D-Weekday-50-SDon,"Borel School",531001,1,,530085
ECR-158,125-D-Weekday-50,9914571-125-D-Weekday-50,"Daly City BART",4001090,0,,ECR0904
ECR-158,125-D-Weekday-50,9914572-125-D-Weekday-50,"Palo Alto Transit Center",4001041,1,,ECR0903
295-158,125-D-Weekday-50,9914573-125-D-Weekday-50,"Redwood City Transit Center",2951019,1,,2950368
60-158,125-D-Weekday-50-SDon,9914574-125-D-Weekday-50-SDon,"Bridge/Bowsprit",601008,0,,600151
280-158,125-D-Weekday-50,9914575-125-D-Weekday-50,"Purdue/Fordham",2801026,0,,2800178
280-158,125-D-Weekday-50,9914576-125-D-Weekday-50,"Stanford Mall",2801029,1,,2800175
280-158,125-D-Weekday-50,9914577-125-D-Weekday-50,"Purdue/Fordham",2801032,0,,2800178
280-158,125-D-Weekday-50,9914578-125-D-Weekday-50,"Palo Alto Transit Center",2801033,1,,2800175
140-158,125-D-Weekday-50-SDon,9914579-125-D-Weekday-50-SDon,"Manor/Palmetto",1401009,1,,1400618
120-158,125-D-Weekday-50,9914580-125-D-Weekday-50,"Colma BART",1201055,1,,1200224
120-158,125-D-Weekday-50,9914581-125-D-Weekday-50,"Brunswick/Templeton",1201066,0,,1200225
140-158,125-D-Weekday-50-SDoff,9914582-125-D-Weekday-50-SDoff,"Manor/Palmetto",1400009,1,,1400610
130-158,125-D-Weekday-50,9914583-125-D-Weekday-50,"Colma BART",1301005,1,,1300266
250-158,125-D-Weekday-50,9914584-125-D-Weekday-50,"5th/El Camino",2501004,0,,2500348
250-158,125-D-Weekday-50,9914585-125-D-Weekday-50,"College of San Mateo",2501011,1,,2500341
250-158,125-D-Weekday-50,9914586-125-D-Weekday-50,"5th/El Camino",2501012,0,,2500348
250-158,125-D-Weekday-50,9914587-125-D-Weekday-50,"5th/El Camino",2501024,0,,2500348
250-158,125-D-Weekday-50,9914588-125-D-Weekday-50,"College of San Mateo",2501035,1,,2500341
250-158,125-D-Weekday-50,9914589-125-D-Weekday-50,"5th/El Camino",2501032,0,,2500348
14-158,125-D-Weekday-50-SDon,9914590-125-D-Weekday-50-SDon,"Linda Mar Park & Ride - Loop",141008,0,,140083
130-158,125-D-Weekday-50-SDon,9914591-125-D-Weekday-50-SDon,"Daly City BART",1301084,0,,1300270
130-158,125-D-Weekday-50,9914592-125-D-Weekday-50,"Colma BART",1301081,1,,1300266
141-158,125-D-Weekday-50,9914593-125-D-Weekday-50,"Shelter Creek",1411055,1,,1410218
141-158,125-D-Weekday-50,9914594-125-D-Weekday-50,"Airport/Linden",1411058,0,,1410219
141-158,125-D-Weekday-50,9914595-125-D-Weekday-50,"Shelter Creek",1411059,1,,1410218
141-158,125-D-Weekday-50,9914596-125-D-Weekday-50,"Airport/Linden",1411062,0,,1410219
121-158,125-D-Weekday-50,9914597-125-D-Weekday-50,"Skyline College",1211061,1,,1210298
121-158,125-D-Weekday-50,9914598-125-D-Weekday-50,"Pope/Bellevue",1211064,0,,1210280
130-158,125-D-Weekday-50-SDoff,9914599-125-D-Weekday-50-SDoff,"Daly City BART",1300084,0,,1300267
250-158,125-D-Weekday-50,9914600-125-D-Weekday-50,"College of San Mateo",2501045,1,,2500341
250-158,125-D-Weekday-50,9914601-125-D-Weekday-50,"College of San Mateo",2501055,1,,2500341
250-158,125-D-Weekday-50,9914602-125-D-Weekday-50,"5th/El Camino",2501054,0,,2500348
250-158,125-D-Weekday-50,9914603-125-D-Weekday-50,"College of San Mateo",2501067,1,,2500341
250-158,125-D-Weekday-50,9914604-125-D-Weekday-50,"5th/El Camino",2501062,0,,2500348
250-158,125-D-Weekday-50,9914605-125-D-Weekday-50,"College of San Mateo",2501073,1,,2500341
250-158,125-D-Weekday-50,9914606-125-D-Weekday-50,"5th/El Camino",2501040,0,,2500348
118-158,125-D-Weekday-50,9914607-125-D-Weekday-50,"Daly City BART",1181004,0,,1180043
121-158,125-D-Weekday-50,9914608-125-D-Weekday-50,"Skyline College",1211015,1,,1210296
112-158,125-D-Weekday-50,9914609-125-D-Weekday-50,"Colma BART",1121016,0,,1120157
112-158,125-D-Weekday-50,9914610-125-D-Weekday-50,"Linda Mar Park & Ride",1121017,1,,1120134
110-158,125-D-Weekday-50-SDon-1101100,9914611-125-D-Weekday-50-SDon-1101100,"Daly City BART",1101030,0,,1100188
120-158,125-D-Weekday-50,9914612-125-D-Weekday-50,"Brunswick/Templeton",1201026,0,,1200225
110-158,125-D-Weekday-50,9914613-125-D-Weekday-50,"Daly City BART",1101004,0,,1100185
110-158,125-D-Weekday-50,9914614-125-D-Weekday-50,"Palmetto/West Manor",1101007,1,,1100186
110-158,125-D-Weekday-50,9914615-125-D-Weekday-50,"Daly City BART",1101010,0,,1100185
110-158,125-D-Weekday-50,9914616-125-D-Weekday-50,"Linda Mar Park & Ride",1101013,1,,1100186
110-158,125-D-Weekday-50,9914617-125-D-Weekday-50,"Daly City BART",1101016,0,,1100185
110-158,125-D-Weekday-50,9914618-125-D-Weekday-50,"Linda Mar Park & Ride",1101019,1,,1100186
130-158,125-D-Weekday-50,9914619-125-D-Weekday-50,"Daly City BART",1301004,0,,1300267
110-158,125-D-Weekday-50,9914620-125-D-Weekday-50,"Daly City BART",1101006,0,,1100185
110-158,125-D-Weekday-50,9914621-125-D-Weekday-50,"Linda Mar Park & Ride",1101009,1,,1100186
110-158,125-D-Weekday-50,9914622-125-D-Weekday-50,"Daly City BART",1101012,0,,1100185
110-158,125-D-Weekday-50,9914623-125-D-Weekday-50,"Linda Mar Park & Ride",1101015,1,,1100186
120-158,125-D-Weekday-50,9914624-125-D-Weekday-50,"Brunswick/Templeton",1201074,0,,1200225
120-158,125-D-Weekday-50,9914625-125-D-Weekday-50,"Colma BART",1201079,1,,1200224
110-158,125-D-Weekday-50,9914626-125-D-Weekday-50,"Linda Mar Park & Ride",1101001,1,,1100186
ECR-158,125-D-Weekday-50,9914627-125-D-Weekday-50,"Daly City BART",4001044,0,,ECR0904
ECR-158,125-D-Weekday-50,9914628-125-D-Weekday-50,"Daly City BART",4001080,0,,ECR0904
67-158,125-D-Weekday-50-SDon,9914629-125-D-Weekday-50-SDon,"Ralston School",671005,1,,670089
ECR-158,125-D-Weekday-50,9914630-125-D-Weekday-50,"Palo Alto Transit Center",4001027,1,,ECR0903
ECR-158,125-D-Weekday-50,9914631-125-D-Weekday-50,"Daly City BART",4001060,0,,ECR0904
ECR-158,125-D-Weekday-50,9914632-125-D-Weekday-50,"Daly City BART",4001008,0,,ECR0905
121-158,125-D-Weekday-50,9914633-125-D-Weekday-50,"Skyline College",1211037,1,,1210295
121-158,125-D-Weekday-50,9914634-125-D-Weekday-50,"Pope/Bellevue",1211044,0,,1210280
ECR-158,125-D-Weekday-50,9914635-125-D-Weekday-50,"Daly City BART",4001132,0,,ECR0904
ECR-158,125-D-Weekday-50,9914636-125-D-Weekday-50,"Palo Alto Transit Center",4001115,1,,ECR0903
130-158,125-D-Weekday-50,9914637-125-D-Weekday-50,"Daly City BART",1301016,0,,1300267
130-158,125-D-Weekday-50,9914638-125-D-Weekday-50,"Colma BART",1301017,1,,1300266
ECR-158,125-D-Weekday-50,9914639-125-D-Weekday-50,"Daly City BART",4001092,0,,ECR0904
ECR-158,125-D-Weekday-50,9914640-125-D-Weekday-50,"Palo Alto Transit Center",4001065,1,,ECR0903
281-158,125-D-Weekday-50,9914641-125-D-Weekday-50,"Stanford Mall",2811009,1,,2810215
281-158,125-D-Weekday-50,9914642-125-D-Weekday-50,"Onetta Harris Center",2811022,0,,2810216
281-158,125-D-Weekday-50,9914643-125-D-Weekday-50,"Stanford Mall",2811023,1,,2810215
280-158,125-D-Weekday-50,9914644-125-D-Weekday-50,"Purdue/Fordham",2801018,0,,2800178
280-158,125-D-Weekday-50,9914645-125-D-Weekday-50,"Stanford Mall",2801019,1,,2800175
280-158,125-D-Weekday-50,9914646-125-D-Weekday-50,"Purdue/Fordham",2801022,0,,2800178
280-158,125-D-Weekday-50,9914647-125-D-Weekday-50,"Stanford Mall",2801025,1,,2800175
28-158,125-D-Weekday-50-SDon,9914648-125-D-Weekday-50-SDon,"South City High",281001,1,,280051
274-158,125-D-Weekday-50,9915930-125-D-Weekday-50,"",2741005,1,,2740040
274-158,125-D-Weekday-50,9915931-125-D-Weekday-50,"",2741009,1,,2740040
274-158,125-D-Weekday-50,9915932-125-D-Weekday-50,"",2741011,1,,2740040
275-158,125-D-Weekday-50,9915934-125-D-Weekday-50,"",2751038,0,,2750060
275-158,125-D-Weekday-50,9915935-125-D-Weekday-50,"",2751044,0,,2750060
38-158,125-D-Weekday-50,9916181-125-D-Weekday-50,"Airport/Linden",381005,1,,380070
38-158,125-D-Weekday-50,9916182-125-D-Weekday-50,"Safe Harbor",381002,0,,380072
38-158,125-D-Weekday-50,9916183-125-D-Weekday-50,"Colma BART",381001,1,,380069
38-158,125-D-Weekday-50,9916184-125-D-Weekday-50,"Airport/Linden",381003,1,,380070
38-158,125-D-Weekday-50,9916185-125-D-Weekday-50,"Colma BART",381007,1,,380069
38-158,125-D-Weekday-50,9916186-125-D-Weekday-50,"Safe Harbor",381006,0,,380072
38-158,125-D-Weekday-50,9916187-125-D-Weekday-50,"Safe Harbor",381008,0,,380071
38-158,125-D-Weekday-50,9916188-125-D-Weekday-50,"Airport/Linden",381009,1,,380070
38-158,125-D-Weekday-50,9916189-125-D-Weekday-50,"Safe Harbor",381004,0,,380071
38-158,125-D-Weekday-50,9916190-125-D-Weekday-50,"Safe Harbor",381010,0,,380071
38-158,125-D-Weekday-50,9916191-125-D-Weekday-50,"Colma BART",381011,1,,380069
38-158,125-D-Weekday-50,9916192-125-D-Weekday-50,"Safe Harbor",381012,0,,380072
398-158,125-D-Saturday-50,9916206-125-D-Saturday-50,"Redwood City Transit Center",3986005,1,,3980110
110-158,125-D-Saturday-50,9916207-125-D-Saturday-50,"Linda Mar Park & Ride",1106001,1,,1100186
110-158,125-D-Saturday-50,9916208-125-D-Saturday-50,"Daly City BART",1106002,0,,1100185
110-158,125-D-Saturday-50,9916209-125-D-Saturday-50,"Linda Mar Park & Ride",1106003,1,,1100186
110-158,125-D-Saturday-50,9916210-125-D-Saturday-50,"Daly City BART",1106006,0,,1100185
110-158,125-D-Saturday-50,9916211-125-D-Saturday-50,"Linda Mar Park & Ride",1106007,1,,1100186
110-158,125-D-Saturday-50,9916212-125-D-Saturday-50,"Daly City BART",1106010,0,,1100185
ECR-158,125-D-Saturday-50,9916213-125-D-Saturday-50,"Daly City BART",4006072,0,,ECR0904
110-158,125-D-Saturday-50,9916214-125-D-Saturday-50,"Daly City BART",1106012,0,,1100185
ECR-158,125-D-Saturday-50,9916215-125-D-Saturday-50,"Daly City BART",4006022,0,,ECR0904
110-158,125-D-Saturday-50,9916216-125-D-Saturday-50,"Daly City BART",1106014,0,,1100185
ECR-158,125-D-Saturday-50,9916217-125-D-Saturday-50,"Palo Alto Transit Center",4006007,1,,ECR0903
110-158,125-D-Saturday-50,9916218-125-D-Saturday-50,"Daly City BART",1106016,0,,1100185
ECR-158,125-D-Saturday-50,9916219-125-D-Saturday-50,"Palo Alto Transit Center",4006023,1,,ECR0903
110-158,125-D-Saturday-50,9916220-125-D-Saturday-50,"Daly City BART",1106018,0,,1100185
ECR-158,125-D-Saturday-50,9916221-125-D-Saturday-50,"Daly City BART",4006042,0,,ECR0904
110-158,125-D-Saturday-50,9916222-125-D-Saturday-50,"Daly City BART",1106020,0,,1100185
281-158,125-D-Saturday-50,9916223-125-D-Saturday-50,"Onetta Harris Center",2816014,0,,2810216
281-158,125-D-Saturday-50,9916224-125-D-Saturday-50,"Stanford Mall",2816015,1,,2810215
110-158,125-D-Saturday-50,9916225-125-D-Saturday-50,"Daly City BART",1106004,0,,1100185
110-158,125-D-Saturday-50,9916226-125-D-Saturday-50,"Linda Mar Park & Ride",1106005,1,,1100186
110-158,125-D-Saturday-50,9916227-125-D-Saturday-50,"Daly City BART",1106008,0,,1100185
110-158,125-D-Saturday-50,9916228-125-D-Saturday-50,"Linda Mar Park & Ride",1106009,1,,1100186
ECR-158,125-D-Saturday-50,9916229-125-D-Saturday-50,"Palo Alto Transit Center",4006059,1,,ECR0903
110-158,125-D-Saturday-50,9916230-125-D-Saturday-50,"Linda Mar Park & Ride",1106011,1,,1100186
ECR-158,125-D-Saturday-50,9916231-125-D-Saturday-50,"Daly City BART",4006078,0,,ECR0904
110-158,125-D-Saturday-50,9916232-125-D-Saturday-50,"Linda Mar Park & Ride",1106013,1,,1100186
ECR-158,125-D-Saturday-50,9916233-125-D-Saturday-50,"Daly City BART",4006076,0,,ECR0904
110-158,125-D-Saturday-50,9916234-125-D-Saturday-50,"Linda Mar Park & Ride",1106015,1,,1100186
ECR-158,125-D-Saturday-50,9916235-125-D-Saturday-50,"Palo Alto Transit Center",4006057,1,,ECR0903
110-158,125-D-Saturday-50,9916236-125-D-Saturday-50,"Linda Mar Park & Ride",1106017,1,,1100186
ECR-158,125-D-Saturday-50,9916237-125-D-Saturday-50,"Palo Alto Transit Center",4006089,1,,ECR0903
110-158,125-D-Saturday-50,9916238-125-D-Saturday-50,"Linda Mar Park & Ride",1106019,1,,1100186
110-158,125-D-Saturday-50,9916239-125-D-Saturday-50,"Daly City BART",1106022,0,,1100185
281-158,125-D-Saturday-50,9916240-125-D-Saturday-50,"Onetta Harris Center",2816020,0,,2810216
281-158,125-D-Saturday-50,9916241-125-D-Saturday-50,"Stanford Mall",2816021,1,,2810215
110-158,125-D-Saturday-50,9916242-125-D-Saturday-50,"Linda Mar Park & Ride",1106021,1,,1100186
110-158,125-D-Saturday-50,9916243-125-D-Saturday-50,"Daly City BART",1106024,0,,1100185
ECR-158,125-D-Saturday-50,9916244-125-D-Saturday-50,"Daly City BART",4006028,0,,ECR0904
ECR-158,125-D-Saturday-50,9916245-125-D-Saturday-50,"Daly City BART",4006040,0,,ECR0904
110-158,125-D-Saturday-50,9916246-125-D-Saturday-50,"Linda Mar Park & Ride",1106023,1,,1100186
110-158,125-D-Saturday-50,9916247-125-D-Saturday-50,"Daly City BART",1106026,0,,1100185
110-158,125-D-Saturday-50,9916248-125-D-Saturday-50,"Linda Mar Park & Ride",1106027,1,,1100186
110-158,125-D-Saturday-50,9916249-125-D-Saturday-50,"Daly City BART",1106030,0,,1100185
ECR-158,125-D-Saturday-50,9916250-125-D-Saturday-50,"Palo Alto Transit Center",4006021,1,,ECR0903
ECR-158,125-D-Saturday-50,9916251-125-D-Saturday-50,"Palo Alto Transit Center",4006045,1,,ECR0903
110-158,125-D-Saturday-50,9916252-125-D-Saturday-50,"Linda Mar Park & Ride",1106025,1,,1100186
110-158,125-D-Saturday-50,9916253-125-D-Saturday-50,"Daly City BART",1106028,0,,1100185
110-158,125-D-Saturday-50,9916254-125-D-Saturday-50,"Linda Mar Park & Ride",1106029,1,,1100186
ECR-158,125-D-Saturday-50,9916255-125-D-Saturday-50,"Daly City BART",4006064,0,,ECR0904
281-158,125-D-Saturday-50,9916256-125-D-Saturday-50,"Onetta Harris Center",2816026,0,,2810216
112-158,125-D-Saturday-50,9916257-125-D-Saturday-50,"Colma BART",1126002,0,,1120157
112-158,125-D-Saturday-50,9916258-125-D-Saturday-50,"Linda Mar Park & Ride",1126001,1,,1120134
112-158,125-D-Saturday-50,9916259-125-D-Saturday-50,"Colma BART",1126006,0,,1120157
112-158,125-D-Saturday-50,9916260-125-D-Saturday-50,"Linda Mar Park & Ride",1126005,1,,1120134
112-158,125-D-Saturday-50,9916261-125-D-Saturday-50,"Colma BART",1126010,0,,1120157
112-158,125-D-Saturday-50,9916262-125-D-Saturday-50,"Linda Mar Park & Ride",1126009,1,,1120134
112-158,125-D-Saturday-50,9916263-125-D-Saturday-50,"Colma BART",1126014,0,,1120157
112-158,125-D-Saturday-50,9916264-125-D-Saturday-50,"Linda Mar Park & Ride",1126013,1,,1120134
112-158,125-D-Saturday-50,9916265-125-D-Saturday-50,"Colma BART",1126018,0,,1120157
112-158,125-D-Saturday-50,9916266-125-D-Saturday-50,"Linda Mar Park & Ride",1126017,1,,1120134
281-158,125-D-Saturday-50,9916267-125-D-Saturday-50,"Stanford Mall",2816027,1,,2810215
ECR-158,125-D-Saturday-50,9916268-125-D-Saturday-50,"Palo Alto Transit Center",4006081,1,,ECR0903
112-158,125-D-Saturday-50,9916269-125-D-Saturday-50,"Colma BART",1126004,0,,1120157
112-158,125-D-Saturday-50,9916270-125-D-Saturday-50,"Linda Mar Park & Ride",1126003,1,,1120134
112-158,125-D-Saturday-50,9916271-125-D-Saturday-50,"Colma BART",1126008,0,,1120157
112-158,125-D-Saturday-50,9916272-125-D-Saturday-50,"Linda Mar Park & Ride",1126007,1,,1120134
112-158,125-D-Saturday-50,9916273-125-D-Saturday-50,"Colma BART",1126012,0,,1120157
112-158,125-D-Saturday-50,9916274-125-D-Saturday-50,"Linda Mar Park & Ride",1126011,1,,1120134
112-158,125-D-Saturday-50,9916275-125-D-Saturday-50,"Colma BART",1126016,0,,1120157
112-158,125-D-Saturday-50,9916276-125-D-Saturday-50,"Linda Mar Park & Ride",1126015,1,,1120134
112-158,125-D-Saturday-50,9916277-125-D-Saturday-50,"Colma BART",1126020,0,,1120157
112-158,125-D-Saturday-50,9916278-125-D-Saturday-50,"Linda Mar Park & Ride",1126019,1,,1120134
112-158,125-D-Saturday-50,9916279-125-D-Saturday-50,"",1126022,0,,1120160
112-158,125-D-Saturday-50,9916280-125-D-Saturday-50,"Linda Mar Park & Ride",1126021,1,,1120134
ECR-158,125-D-Saturday-50,9916281-125-D-Saturday-50,"Daly City BART",4006094,0,,ECR0904
ECR-158,125-D-Saturday-50,9916282-125-D-Saturday-50,"Daly City BART",4006008,0,,ECR0904
120-158,125-D-Saturday-50,9916283-125-D-Saturday-50,"Brunswick/Templeton",1206002,0,,1200225
120-158,125-D-Saturday-50,9916284-125-D-Saturday-50,"Colma BART",1206003,1,,1200224
120-158,125-D-Saturday-50,9916285-125-D-Saturday-50,"Brunswick/Templeton",1206008,0,,1200225
120-158,125-D-Saturday-50,9916286-125-D-Saturday-50,"Colma BART",1206015,1,,1200224
120-158,125-D-Saturday-50,9916287-125-D-Saturday-50,"Brunswick/Templeton",1206022,0,,1200225
120-158,125-D-Saturday-50,9916288-125-D-Saturday-50,"Colma BART",1206029,1,,1200224
120-158,125-D-Saturday-50,9916289-125-D-Saturday-50,"Brunswick/Templeton",1206036,0,,1200225
120-158,125-D-Saturday-50,9916290-125-D-Saturday-50,"Colma BART",1206045,1,,1200224
120-158,125-D-Saturday-50,9916291-125-D-Saturday-50,"Brunswick/Templeton",1206052,0,,1200225
